key,pt,en_suggestion,keep_en,context,source_file,notes
"training.desc_112","Simular padrão de swing com banda elástica","Simular padrão of swing with banda elástica","true","object property: desc","src/components/Training.jsx",""
"training.desc_113","Hip hinge explosivo, não squat","Hip hinge explosivo, não squat","true","object property: desc","src/components/Training.jsx",""
"training.desc_114","Rotação com barra em landmine","Rotação with barra in landmine","true","object property: desc","src/components/Training.jsx",""
"training.desc_115","Posição neutra, glúteos activos, respirar","Posição neutra, glúteos activos, respirar","true","object property: desc","src/components/Training.jsx",""
"training.desc_116","Cada lado, corpo em linha recta","Cada lado, corpo in linha recta","true","object property: desc","src/components/Training.jsx",""
"training.desc_117","Controlo motor, lento e preciso","Controlo motor, lento and preciso","true","object property: desc","src/components/Training.jsx",""
"training.desc_118","Estabilidade lombar, sem rotação da anca","Estabilidade lombar, In the rotação of the anca","true","object property: desc","src/components/Training.jsx",""
"training.desc_119","Anti-rotação, cada lado, cabo ou banda","Anti-rotação, cada lado, cabo or banda","true","object property: desc","src/components/Training.jsx",""
"training.desc_120","Extensão controlada, não deixar a lombar ceder","Extensão controlada, não deixar the lombar ceder","true","object property: desc","src/components/Training.jsx",""
"training.desc_121","Barra, elevar joelhos ou pernas estendidas","Barra, elevar joelhos or pernas estendidas","true","object property: desc","src/components/Training.jsx",""
"training.desc_122","Modified curl-up + bird dog + side plank","Modified curl-up + bird dog + side plank","true","object property: desc","src/components/Training.jsx",""
"training.desc_123","Costas e bíceps, corpo em linha recta","Costas and bíceps, corpo in linha recta","true","object property: desc","src/components/Training.jsx",""
"training.desc_124","Tronco estável, ritmo controlado","Tronco estável, ritmo controlado","true","object property: desc","src/components/Training.jsx",""
"training.desc_125","Overhead ou peito, halteres","Overhead or peito, halteres","true","object property: desc","src/components/Training.jsx",""
"training.desc_126","Puxar para o cinto, cotovelos junto ao corpo","Puxar for o cinto, cotovelos junto to corpo","true","object property: desc","src/components/Training.jsx",""
"training.desc_127","Halteres ou barra, sem balanço do tronco","Halteres or barra, In the balanço of the tronco","true","object property: desc","src/components/Training.jsx",""
"training.desc_128","Cabo ou haltere overhead","Cabo or haltere overhead","true","object property: desc","src/components/Training.jsx",""
"training.desc_129","Unilateral, estabilidade do core obrigatória","Unilateral, estabilidade of the core obrigatória","true","object property: desc","src/components/Training.jsx",""
"training.desc_130","Exercício prone com banda ou haltere","Exercício prone with banda or haltere","true","object property: desc","src/components/Training.jsx",""
"training.desc_131","Diagonal low-to-high e high-to-low com banda","Daygonal low-to-high and high-to-low with banda","true","object property: desc","src/components/Training.jsx",""
"training.desc_132","Cada lado, lento e controlado","Cada lado, lento and controlado","true","object property: desc","src/components/Training.jsx",""
"training.desc_133","Mobilidade da anca, cada posição 2 min","Mobilidade of the anca, cada posição 2 min","true","object property: desc","src/components/Training.jsx",""
"training.desc_134","Mobilização da coluna, em 4 apoios","Mobilização of the coluna, in 4 apoios","true","object property: desc","src/components/Training.jsx",""
"training.desc_135","Cada lado, 5 reps com pausa","Cada lado, 5 reps with pausa","true","object property: desc","src/components/Training.jsx",""
"training.desc_136","X-factor, separação ombros-ancas","X-factor, separação ombros-ancas","true","object property: desc","src/components/Training.jsx",""
"training.desc_137","Cada lado, 60 seg","Cada lado, 60 seg","true","object property: desc","src/components/Training.jsx",""
"training.desc_138","Círculos e rotação interna/externa","Círculos and rotação interna/externa","true","object property: desc","src/components/Training.jsx",""
"training.desc_139","Círculos e dorsiflexão contra parede","Círculos and dorsiflexão contra parede","true","object property: desc","src/components/Training.jsx",""
"training.desc_140","Ritmo aeróbico contínuo","Ritmo aeróbico contínuo","true","object property: desc","src/components/Training.jsx",""
"training.desc_141","Aquecimento ou capacidade aeróbica","Aquecimento or capacidade aeróbica","true","object property: desc","src/components/Training.jsx",""
"training.desc_142","Full body, alternativa à corrida","Full body, alternativa à corrida","true","object property: desc","src/components/Training.jsx",""
"training.desc_143","Coordenação e resistência cardiovascular","Coordenação and resistência cardiovascular","true","object property: desc","src/components/Training.jsx",""
"training.desc_144","Intervalos de alta intensidade, 20s on / 40s off","Intervalos of alta intensidade, 20s on / 40s off","true","object property: desc","src/components/Training.jsx",""
"training.desc_145","5-6 exercícios em sequência sem descanso","5-6 exercícios in sequência In the rest","true","object property: desc","src/components/Training.jsx",""
"training.desc_146","Estabilização activa, glúteo médio","Estabilização activa, glúteo médio","true","object property: desc","src/components/Training.jsx",""
"training.desc_147","Banda, rotação externa do ombro","Banda, rotação externa of the ombro","true","object property: desc","src/components/Training.jsx",""
"training.desc_148","Banda acima dos joelhos, rotação externa da anca","Banda acima of the joelhos, rotação externa of the anca","true","object property: desc","src/components/Training.jsx",""
"training.desc_149","30 seg cada perna, olhos abertos depois fechados","30 seg cada perna, olhos abertos depois fechados","true","object property: desc","src/components/Training.jsx",""
"training.desc_150","40m cada mão, peso controlado","40m cada mão, weight controlado","true","object property: desc","src/components/Training.jsx",""
"training.desc_151","40m com peso num lado, anti-inclinação","40m with weight num lado, anti-inclinação","true","object property: desc","src/components/Training.jsx",""
"training.desc_152","20 passos cada mão, padrão contralateral","20 passos cada mão, padrão contralateral","true","object property: desc","src/components/Training.jsx",""
"training.desc_153","Joelhos a 5cm do chão, core activo","Joelhos the 5cm of the chão, core activo","true","object property: desc","src/components/Training.jsx",""
"training.desc_28","9-ferro meio swing a crescer, foco em contacto e ritmo","9-fError meio swing the crescer, foco in contacto and ritmo","true","object property: desc","src/components/Training.jsx",""
"training.desc_29","Mudar alvo a cada batimento: PW 60→80m, SW 50→70m, LW 40→60m","Mudar alvo the cada batimento: PW 60→80m, SW 50→70m, LW 40→60m","true","object property: desc","src/components/Training.jsx",""
"training.desc_30","10 bolas por distância em incrementos de 10m (30→90m)","10 bolas by distância in incrementos of 10m (30→90m)","true","object property: desc","src/components/Training.jsx",""
"training.desc_31","Mesma distância, variar trajectória com cada wedge","Mesma distância, variar trajectória with cada wedge","true","object property: desc","src/components/Training.jsx",""
"training.desc_32","Alternar finish completo e finish curto com cada wedge","Alternar finish completo and finish curto with cada wedge","true","object property: desc","src/components/Training.jsx",""
"training.desc_33","9h (curto), 12h (médio), 3h (longo) com wedge","9h (curto), 12h (médio), 3h (longo) with wedge","true","object property: desc","src/components/Training.jsx",""
"training.desc_34","Chamada do tiro antes de bater, todos os ferros","Chamada of the tiro antes of bater, todos os fErrors","true","object property: desc","src/components/Training.jsx",""
"training.desc_35","8, 6, 4 ferro — foco em ball flight consistente","8, 6, 4 fError — foco in ball flight consistente","true","object property: desc","src/components/Training.jsx",""
"training.desc_36","9, 7, 5, 3 ferro — foco em ball flight consistente","9, 7, 5, 3 fError — foco in ball flight consistente","true","object property: desc","src/components/Training.jsx",""
"training.desc_37","Ex: 5-ferro a 200, 175, 150, 125, 100m em escada","Ex: 5-fError the 200, 175, 150, 125, 100m in escada","true","object property: desc","src/components/Training.jsx",""
"training.desc_38","Dois tees como corredor para corrigir swing path","Dois tees como corredor for corrigir swing path","true","object property: desc","src/components/Training.jsx",""
"training.desc_39","Moeda à frente da bola, bater a moeda no impact","Moeda à frente of the bola, bater the moeda in the impact","true","object property: desc","src/components/Training.jsx",""
"training.desc_40","Baixo/médio/alto × fade/straight/draw — 9 combinações","Baixo/médio/alto × fade/straight/draw — 9 combinações","true","object property: desc","src/components/Training.jsx",""
"training.desc_41","Bola ao chão, fade alta para parar suave no green","Bola to chão, fade alta for parar suave in the green","true","object property: desc","src/components/Training.jsx",""
"training.desc_42","Tee baixo, virar a bola para maximizar distância","Tee baixo, virar the bola for maximizar distância","true","object property: desc","src/components/Training.jsx",""
"training.desc_43","Fairway de 50m, registar: dentro / miss esq / miss dir","Fairway of 50m, register: dentro / miss esq / miss dir","true","object property: desc","src/components/Training.jsx",""
"training.desc_44","1pt ferro, 2pt madeira, 3pt driver, -1pt fora","1pt fError, 2pt madeira, 3pt driver, -1pt fora","true","object property: desc","src/components/Training.jsx",""
"training.desc_45","9 buracos do próximo torneio pelo scorecard no range","9 buracos of the próximo tournament pelo scorecard in the range","true","object property: desc","src/components/Training.jsx",""
"training.desc_46","50% → 75% → 100% velocidade, foco em equilíbrio no finish","50% → 75% → 100% velocidade, foco in equilíbrio in the finish","true","object property: desc","src/components/Training.jsx",""
"training.desc_47","Série de velocidade máxima, finish completo obrigatório","Série of velocidade máxima, finish completo obrigatório","true","object property: desc","src/components/Training.jsx",""
"training.desc_48","Pausa 1-2s no topo do backswing antes de soltar","Pausa 1-2s in the topo of the backswing antes of soltar","true","object property: desc","src/components/Training.jsx",""
"training.desc_49","Aumentar velocidade de swing com clube mais pesado","Aumentar velocidade of swing with clube more pesado","true","object property: desc","src/components/Training.jsx",""
"training.desc_51","½ swing, ¾ swing, completo — medir distância de cada","½ swing, ¾ swing, completo — medir distância of cada","true","object property: desc","src/components/Training.jsx",""
"training.desc_52","Distâncias aleatórias, simular situações de campo","Distâncias aleatórias, simular situações of course","true","object property: desc","src/components/Training.jsx",""
"training.desc_53","Toalha ou arco no green como zona de ateragem","Toalha or arco in the green como zona of ateragem","true","object property: desc","src/components/Training.jsx",""
"training.desc_54","Tee à frente da bola, bater bola e depois tee","Tee à frente of the bola, bater bola and depois tee","true","object property: desc","src/components/Training.jsx",""
"training.desc_55","Várias bolas no mesmo sítio, repetir mesmo chip até encaixar","Várias bolas in the mesmo sítio, repetir mesmo chip até encaixar","true","object property: desc","src/components/Training.jsx",""
"training.desc_56","9 posições em redor do green, par 2 cada, contar score","9 posições in redor of the green, par 2 cada, contar score","true","object property: desc","src/components/Training.jsx",""
"training.desc_57","1 bola, chip e putt fora, registar score","1 bola, chip and putt fora, register score","true","object property: desc","src/components/Training.jsx",""
"training.desc_58","12 posições em redor do buraco como horas de relógio","12 posições in redor of the buraco como horas of relógio","true","object property: desc","src/components/Training.jsx",""
"training.desc_59","Aro no green como zona alvo, contar bolas dentro","Aro in the green como zona alvo, contar bolas dentro","true","object property: desc","src/components/Training.jsx",""
"training.desc_60","Com parceiro: cada um propõe o chip, quem falha fica com letra","With parceiro: cada a propõe o chip, quem falha fica with letra","true","object property: desc","src/components/Training.jsx",""
"training.desc_61","Rolar a bola como se fosse putt longo","Rolar the bola como se fosse putt longo","true","object property: desc","src/components/Training.jsx",""
"training.desc_62","Chip só com braço da frente, eliminar flip de pulso","Chip só with braço of the frente, eliminar flip of pulso","true","object property: desc","src/components/Training.jsx",""
"training.desc_63","Levantar pé de trás para forçar peso na frente","Levantar pé of trás for forçar weight in the frente","true","object property: desc","src/components/Training.jsx",""
"training.desc_64","Fazer 50 putts seguidos, não parar se falhar","Fazer 50 putts seguidos, não parar se falhar","true","object property: desc","src/components/Training.jsx",""
"training.desc_65","12 bolas em redor do buraco a 1m, fazer todas seguidas","12 bolas in redor of the buraco the 1m, fazer todas seguidas","true","object property: desc","src/components/Training.jsx",""
"training.desc_66","5 bolas a 1m, fazer 5 seguidas — se falhar recomeça","5 bolas the 1m, fazer 5 seguidas — se falhar recomeça","true","object property: desc","src/components/Training.jsx",""
"training.desc_67","100 putts de 1m, contar quantas tentativas","100 putts of 1m, contar quantas tentativas","true","object property: desc","src/components/Training.jsx",""
"training.desc_68","Dois tees como corredor para putter, treinar linha de saída","Dois tees como corredor for putter, treinar linha of saída","true","object property: desc","src/components/Training.jsx",""
"training.desc_69","10 putts de 3m como birdie, se falha putt de par obrigatório","10 putts of 3m como birdie, se falha putt of par obrigatório","true","object property: desc","src/components/Training.jsx",""
"training.desc_70","9 buracos no green, registar putts por buraco","9 buracos in the green, register putts by buraco","true","object property: desc","src/components/Training.jsx",""
"training.desc_71","Com parceiro, alternância de putts difíceis","With parceiro, alternância of putts difíceis","true","object property: desc","src/components/Training.jsx",""
"training.desc_72","Tees a 3m, 4.5m, 6m, 9m — putt de cada, dentro de 30cm","Tees the 3m, 4.5m, 6m, 9m — putt of cada, dentro of 30cm","true","object property: desc","src/components/Training.jsx",""
"training.desc_73","9 putts acima de 6m, obrigação de fazer 2-putt em todos","9 putts acima of 6m, obrigação of fazer 2-putt in todos","true","object property: desc","src/components/Training.jsx",""
"training.desc_74","Parar a bola em cima de pasta a 2m do buraco","Parar the bola in cima of pasta the 2m of the buraco","true","object property: desc","src/components/Training.jsx",""
"training.desc_75","Putt falhado → recuar um comprimento de clube e repetir","Putt falhado → recuar a comprimento of clube and repetir","true","object property: desc","src/components/Training.jsx",""
"training.desc_76","Flagstick atrás do buraco, chegar ao buraco sem tocar","Flagstick atrás of the buraco, chegar to buraco In the tocar","true","object property: desc","src/components/Training.jsx",""
"training.desc_77","Mão dominante só, feel do putter e estabilidade","Mão dominante só, feel of the putter and estabilidade","true","object property: desc","src/components/Training.jsx",""
"training.desc_78","Treinar feel e ritmo sem ver a linha","Treinar feel and ritmo In the ver the linha","true","object property: desc","src/components/Training.jsx",""
"training.desc_79","Olhar para o buraco em vez de para a bola","Olhar for o buraco in vez of for the bola","true","object property: desc","src/components/Training.jsx",""
"training.desc_80","Duas linhas paralelas, entrar na areia entre elas","Duas linhas paralelas, entrar in the areia entre elas","true","object property: desc","src/components/Training.jsx",""
"training.desc_81","Toalha a 1m do buraco, aterrar dentro da toalha","Toalha the 1m of the buraco, aterrar dentro of the toalha","true","object property: desc","src/components/Training.jsx",""
"training.desc_82","Coach muda posição do pin após cada saída","Coach muda posição of the pin após cada saída","true","object property: desc","src/components/Training.jsx",""
"training.desc_83","Bola enterrada, praticar saída de lies difíceis","Bola enterrada, praticar saída of lies difíceis","true","object property: desc","src/components/Training.jsx",""
"training.desc_84","Saídas altas vs baixas do mesmo bunker","Saídas altas vs baixas of the mesmo bunker","true","object property: desc","src/components/Training.jsx",""
"training.desc_85","12 ângulos diferentes à volta do bunker","12 ângulos diferentes à volta of the bunker","true","object property: desc","src/components/Training.jsx",""
"training.desc_86","18 buracos, jogar para resultado","18 buracos, jogar for resultado","true","object property: desc","src/components/Training.jsx",""
"training.desc_87","9 buracos competitivo, pre-shot routine em cada batimento","9 buracos competitivo, pre-shot routine in cada batimento","true","object property: desc","src/components/Training.jsx",""
"training.desc_873","Dia de recuperação","Day of recuperação","true","object property: desc","src/components/Training.jsx",""
"training.desc_88","Bola extra onde necessário para trabalhar pontos fracos","Bola extra onde necessário for trabalhar pontos fracos","true","object property: desc","src/components/Training.jsx",""
"training.desc_89","Foco em decisões: clube, trajectória, quando arriscar","Foco in decisões: clube, trajectória, quando arriscar","true","object property: desc","src/components/Training.jsx",""
"training.desc_93","Força máxima, técnica primeiro","Força máxima, técnica primeiro","true","object property: desc","src/components/Training.jsx",""
"training.desc_94","Barra, goblet ou peso corporal","Barra, goblet or weight corporal","true","object property: desc","src/components/Training.jsx",""
"training.desc_95","Bilateral, foco em amplitude total","Bilateral, foco in amplitude total","true","object property: desc","src/components/Training.jsx",""
"training.desc_96","Cada perna em separado","Cada perna in separado","true","object property: desc","src/components/Training.jsx",""
"training.desc_97","Unilateral, 12 reps cada perna","Unilateral, 12 reps cada perna","true","object property: desc","src/components/Training.jsx",""
"training.desc_98","Com suporte se necessário","With suporte se necessário","true","object property: desc","src/components/Training.jsx",""
"training.desc_99","Romanian deadlift, foco em glúteos e isquiotibiais","Romanian deadlift, foco in glúteos and isquiotibiais","true","object property: desc","src/components/Training.jsx",""
"training.descanso.hoje_1275","Descansar.","Descansar.","true","object property: descanso.hoje","src/components/Training.jsx",""
"training.descanso.label_1274","DESCANSO","REST","true","object property: descanso.label","src/components/Training.jsx",""
"training.descanso.regra_1275","Parar para recuperar.","Parar for recuperar.","true","object property: descanso.regra","src/components/Training.jsx",""
"training.descanso.situacao_1275","Estás cansada física ou mentalmente.","Estás cansada física or mentalmente.","true","object property: descanso.situacao","src/components/Training.jsx",""
"training.descarga.hoje_1269","Leve + recuperar.","Leve + recuperar.","true","object property: descarga.hoje","src/components/Training.jsx",""
"training.descarga.label_1268","DESCARGA","DELOAD","true","object property: descarga.label","src/components/Training.jsx",""
"training.descarga.regra_1269","Reduzir carga.","Reduzir carga.","true","object property: descarga.regra","src/components/Training.jsx",""
"training.descarga.situacao_1269","Vens de carga alta ou estás cansada.","Vens of carga alta or estás cansada.","true","object property: descarga.situacao","src/components/Training.jsx",""
"training.desenvolvimento.hoje_1257","Range com intenção + velocidade.","Range with intenção + velocidade.","true","object property: desenvolvimento.hoje","src/components/Training.jsx",""
"training.desenvolvimento.label_1256","DESENVOLVIMENTO","DEVELOPMENT","true","object property: desenvolvimento.label","src/components/Training.jsx",""
"training.desenvolvimento.regra_1257","Treinar para jogar melhor.","Treinar for jogar melhor.","true","object property: desenvolvimento.regra","src/components/Training.jsx",""
"training.desenvolvimento.situacao_1257","Tens 2–3 semanas até competir.","Tens 2–3 weeks até competir.","true","object property: desenvolvimento.situacao","src/components/Training.jsx",""
"training.desenvolvimentolight.hoje_1251","Técnica leve + controlo.","Técnica leve + controlo.","true","object property: desenvolvimentolight.hoje","src/components/Training.jsx",""
"training.desenvolvimentolight.label_1250","DESENVOLVIMENTO LIGHT","DEVELOPMENT LIGHT","true","object property: desenvolvimentolight.label","src/components/Training.jsx",""
"training.desenvolvimentolight.situacao_1251","Tens pouco tempo entre torneios.","Tens pouco tempo entre tournaments.","true","object property: desenvolvimentolight.situacao","src/components/Training.jsx",""
"training.l_1864","Autónomo","Autónomo","true","object property: l","src/components/Training.jsx",""
"training.l_1864","Com Coach","With Coach","true","object property: l","src/components/Training.jsx",""
"training.l_2629","SESSÕES","SESSÕES","true","object property: l","src/components/Training.jsx",""
"training.l_2632","RONDAS","RONDAS","true","object property: l","src/components/Training.jsx",""
"training.l_2633","CONCLUSÃO","CONCLUSÃO","true","object property: l","src/components/Training.jsx",""
"training.l_2673","Sem dados","In the data","true","object property: l","src/components/Training.jsx",""
"training.label_1225","Periodização","Periodização","true","object property: label","src/components/Training.jsx",""
"training.label_2482","Não fiz","Não fiz","true","object property: label","src/components/Training.jsx",""
"training.label_2484","Fiz","Fiz","true","object property: label","src/components/Training.jsx",""
"training.level_1296","yellow","yellow","false","object property: level","src/components/Training.jsx",""
"training.level_1300","red","red","false","object property: level","src/components/Training.jsx",""
"training.level_1304","orange","orange","false","object property: level","src/components/Training.jsx",""
"training.manutencao.hoje_1239","Leve + sensações.","Leve + sensações.","true","object property: manutencao.hoje","src/components/Training.jsx",""
"training.manutencao.label_1238","MANUTENÇÃO B2B","MANUTENÇÃO B2B","true","object property: manutencao.label","src/components/Training.jsx",""
"training.manutencao.regra_1239","Recuperar e manter.","Recuperar and manter.","true","object property: manutencao.regra","src/components/Training.jsx",""
"training.manutencao.situacao_1239","Entre competições próximas.","Entre competições próximas.","true","object property: manutencao.situacao","src/components/Training.jsx",""
"training.message.sem_planos_guardados_1926","Sem planos guardados.","In the Plans Saveds.","true","message attribute","src/components/Training.jsx",""
"training.month_1752","long","long","false","object property: month","src/components/Training.jsx",""
"training.month_2666","numeric","numeric","false","object property: month","src/components/Training.jsx",""
"training.month_741","short","short","false","object property: month","src/components/Training.jsx",""
"training.name_100","Hip Thrust","Hip Thrust","true","object property: name","src/components/Training.jsx",""
"training.name_101","Jump Squat","Jump Squat","true","object property: name","src/components/Training.jsx",""
"training.name_102","Box Jump","Box Jump","true","object property: name","src/components/Training.jsx",""
"training.name_103","Lunge","Lunge","true","object property: name","src/components/Training.jsx",""
"training.name_104","Bulgarian Split Squat","Bulgarian Split Squat","true","object property: name","src/components/Training.jsx",""
"training.name_105","Bowler's Squat","Bowler's Squat","true","object property: name","src/components/Training.jsx",""
"training.name_106","Lateral Band Walk","Lateral Band Walk","true","object property: name","src/components/Training.jsx",""
"training.name_110","Cable Chop","Cable Chop","true","object property: name","src/components/Training.jsx",""
"training.name_111","Cable Lift","Cable Lift","true","object property: name","src/components/Training.jsx",""
"training.name_112","Resistance Band Rotation","Resistance Band Rotation","true","object property: name","src/components/Training.jsx",""
"training.name_113","Kettlebell Swing","Kettlebell Swing","true","object property: name","src/components/Training.jsx",""
"training.name_114","Landmine Rotation","Landmine Rotation","true","object property: name","src/components/Training.jsx",""
"training.name_115","Plank","Plank","true","object property: name","src/components/Training.jsx",""
"training.name_116","Side Plank","Side Plank","true","object property: name","src/components/Training.jsx",""
"training.name_117","Dead Bug","Dead Bug","true","object property: name","src/components/Training.jsx",""
"training.name_118","Bird Dog","Bird Dog","true","object property: name","src/components/Training.jsx",""
"training.name_119","Pallof Press","Pallof Press","true","object property: name","src/components/Training.jsx",""
"training.name_120","Ab Wheel Rollout","Ab Wheel Rollout","true","object property: name","src/components/Training.jsx",""
"training.name_121","Hanging Leg Raise","Hanging Leg Raise","true","object property: name","src/components/Training.jsx",""
"training.name_123","TRX Row","TRX Row","true","object property: name","src/components/Training.jsx",""
"training.name_124","Push-up","Push-up","true","object property: name","src/components/Training.jsx",""
"training.name_125","Dumbbell Press","Dumbbell Press","true","object property: name","src/components/Training.jsx",""
"training.name_126","Cable Row","Cable Row","true","object property: name","src/components/Training.jsx",""
"training.name_127","Bicep Curl","Bicep Curl","true","object property: name","src/components/Training.jsx",""
"training.name_128","Tricep Extension","Tricep Extension","true","object property: name","src/components/Training.jsx",""
"training.name_129","1-Arm Overhead Press","1-Arm Overhead Press","true","object property: name","src/components/Training.jsx",""
"training.name_130","Scapular Strengthening","Scapular Strengthening","true","object property: name","src/components/Training.jsx",""
"training.name_131","Golfer's Diagonal Pattern","Golfer's Daygonal Pattern","true","object property: name","src/components/Training.jsx",""
"training.name_132","Rotação Torácica","Rotação Torácica","true","object property: name","src/components/Training.jsx",""
"training.name_133","Hip 90/90","Hip 90/90","true","object property: name","src/components/Training.jsx",""
"training.name_134","Cat-Cow","Cat-Cow","true","object property: name","src/components/Training.jsx",""
"training.name_135","World Greatest Stretch","World Greatest Stretch","true","object property: name","src/components/Training.jsx",""
"training.name_136","Half-Kneeling Thoracic Rotation","Half-Kneeling Thoracic Rotation","true","object property: name","src/components/Training.jsx",""
"training.name_137","Hip Flexor Stretch","Hip Flexor Stretch","true","object property: name","src/components/Training.jsx",""
"training.name_138","Shoulder Rotation","Shoulder Rotation","true","object property: name","src/components/Training.jsx",""
"training.name_139","Ankle Mobility","Ankle Mobility","true","object property: name","src/components/Training.jsx",""
"training.name_140","Corrida","Corrida","true","object property: name","src/components/Training.jsx",""
"training.name_141","Bicicleta","Bicicleta","true","object property: name","src/components/Training.jsx",""
"training.name_142","Remo (ergómetro)","Remo (ergómetro)","true","object property: name","src/components/Training.jsx",""
"training.name_143","Jump Rope","Jump Rope","true","object property: name","src/components/Training.jsx",""
"training.name_144","HIIT","HIIT","true","object property: name","src/components/Training.jsx",""
"training.name_145","Circuito funcional","Circuito funcional","true","object property: name","src/components/Training.jsx",""
"training.name_146","Wall Hold","Wall Hold","true","object property: name","src/components/Training.jsx",""
"training.name_147","Banded External Rotation","Banded External Rotation","true","object property: name","src/components/Training.jsx",""
"training.name_148","Clamshell","Clamshell","true","object property: name","src/components/Training.jsx",""
"training.name_149","Single Leg Balance","Single Leg Balance","true","object property: name","src/components/Training.jsx",""
"training.name_150","Farmers Carry","Farmers Carry","true","object property: name","src/components/Training.jsx",""
"training.name_151","Suitcase Carry","Suitcase Carry","true","object property: name","src/components/Training.jsx",""
"training.name_152","Leopard Crawl","Leopard Crawl","true","object property: name","src/components/Training.jsx",""
"training.name_153","Bear Crawl","Bear Crawl","true","object property: name","src/components/Training.jsx",""
"training.name_28","Aquecimento — pitch shots","Aquecimento — pitch shots","true","object property: name","src/components/Training.jsx",""
"training.name_29","Ladder drill — wedges","Ladder drill — wedges","true","object property: name","src/components/Training.jsx",""
"training.name_30","Wedge gapping","Wedge gapping","true","object property: name","src/components/Training.jsx",""
"training.name_31","Tiro alto vs tiro baixo","Tiro alto vs tiro baixo","true","object property: name","src/components/Training.jsx",""
"training.name_32","Finish completo vs curto","Finish completo vs curto","true","object property: name","src/components/Training.jsx",""
"training.name_33","Clock-face drill","Clock-face drill","true","object property: name","src/components/Training.jsx",""
"training.name_34","3 fades + 3 draws por ferro","3 fades + 3 draws by fError","true","object property: name","src/components/Training.jsx",""
"training.name_35","Ferros pares","FErrors pares","true","object property: name","src/components/Training.jsx",""
"training.name_36","Ferros ímpares","FErrors ímpares","true","object property: name","src/components/Training.jsx",""
"training.name_38","Gate drill — ferros","Gate drill — fErrors","true","object property: name","src/components/Training.jsx",""
"training.name_39","Coin drill","Coin drill","true","object property: name","src/components/Training.jsx",""
"training.name_40","9-shot drill","9-shot drill","true","object property: name","src/components/Training.jsx",""
"training.name_41","Madeira 3 — fades altas","Madeira 3 — fades altas","true","object property: name","src/components/Training.jsx",""
"training.name_42","Madeira 3 — draws compridas","Madeira 3 — draws compridas","true","object property: name","src/components/Training.jsx",""
"training.name_43","Driver — fairway imaginário","Driver — fairway imaginário","true","object property: name","src/components/Training.jsx",""
"training.name_44","Driver — pontuação","Driver — pontuação","true","object property: name","src/components/Training.jsx",""
"training.name_45","Driver — simulação de volta","Driver — simulação of volta","true","object property: name","src/components/Training.jsx",""
"training.name_46","Escada de velocidade","Escada of velocidade","true","object property: name","src/components/Training.jsx",""
"training.name_47","Velocidade máxima","Velocidade máxima","true","object property: name","src/components/Training.jsx",""
"training.name_48","Pause drill","Pause drill","true","object property: name","src/components/Training.jsx",""
"training.name_49","Clube com peso","Clube with weight","true","object property: name","src/components/Training.jsx",""
"training.name_50","Ladder drill — pitching","Ladder drill — pitching","true","object property: name","src/components/Training.jsx",""
"training.name_51","3 comprimentos de swing","3 comprimentos of swing","true","object property: name","src/components/Training.jsx",""
"training.name_52","Wedges parciais aleatórios","Wedges parciais aleatórios","true","object property: name","src/components/Training.jsx",""
"training.name_53","Landing zone drill","Landing zone drill","true","object property: name","src/components/Training.jsx",""
"training.name_54","Tee drill — pitching","Tee drill — pitching","true","object property: name","src/components/Training.jsx",""
"training.name_55","Drop & repeat","Drop & repeat","true","object property: name","src/components/Training.jsx",""
"training.name_56","Par 18","Par 18","true","object property: name","src/components/Training.jsx",""
"training.name_57","Jogo de pontuação","Jogo of pontuação","true","object property: name","src/components/Training.jsx",""
"training.name_58","Clock drill — chip","Clock drill — chip","true","object property: name","src/components/Training.jsx",""
"training.name_59","Hula hoop drill","Hula hoop drill","true","object property: name","src/components/Training.jsx",""
"training.name_60","HORSE — chip","HORSE — chip","true","object property: name","src/components/Training.jsx",""
"training.name_61","Bump-and-run com híbrido","Bump-and-run with híbrido","true","object property: name","src/components/Training.jsx",""
"training.name_62","Braço líder — chip","Braço líder — chip","true","object property: name","src/components/Training.jsx",""
"training.name_63","Pé traseiro elevado","Pé traseiro elevado","true","object property: name","src/components/Training.jsx",""
"training.name_64","50 putts de 1m","50 putts of 1m","true","object property: name","src/components/Training.jsx",""
"training.name_65","Clock drill — putt","Clock drill — putt","true","object property: name","src/components/Training.jsx",""
"training.name_66","5 seguidos","5 seguidos","true","object property: name","src/components/Training.jsx",""
"training.name_67","100 putts diretos","100 putts diretos","true","object property: name","src/components/Training.jsx",""
"training.name_68","Gate drill — putt","Gate drill — putt","true","object property: name","src/components/Training.jsx",""
"training.name_69","Jogo de birdie","Jogo of birdie","true","object property: name","src/components/Training.jsx",""
"training.name_70","9 buracos no green","9 buracos in the green","true","object property: name","src/components/Training.jsx",""
"training.name_71","HORSE — putt","HORSE — putt","true","object property: name","src/components/Training.jsx",""
"training.name_72","Ladder drill — lag","Ladder drill — lag","true","object property: name","src/components/Training.jsx",""
"training.name_73","Desafio 2-putt","Desafio 2-putt","true","object property: name","src/components/Training.jsx",""
"training.name_75","Drawback drill","Drawback drill","true","object property: name","src/components/Training.jsx",""
"training.name_76","Tripwire drill","Tripwire drill","true","object property: name","src/components/Training.jsx",""
"training.name_77","Putt com uma mão","Putt with a mão","true","object property: name","src/components/Training.jsx",""
"training.name_78","Putt de olhos fechados","Putt of olhos fechados","true","object property: name","src/components/Training.jsx",""
